Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;16; CUENCA              ;211252;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;17; GERONA              ;23926;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;19; GUADALAJARA         ;5640;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;28; MADRID              ;4160;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;30; MURCIA              ;3820;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;37; SALAMANCA           ;7896;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;45; TOLEDO              ;483210;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;49; ZAMORA              ;9292;0;0;0
20230101;20230131; CI 0201; PORCINO DESPIECE CONG.        ;50; ZARAGOZA            ;29777;0;0;0
20230101;20230131; CI 0301; PORCINO CASQUERIA             ;16; CUENCA              ;104336;0;0;0
20230101;20230131; CI 0301; PORCINO CASQUERIA             ;17; GERONA              ;17514;0;0;0
20230101;20230131; CI 0301; PORCINO CASQUERIA             ;19; GUADALAJARA         ;3400;0;0;0
20230101;20230131; CI 0301; PORCINO CASQUERIA             ;28; MADRID              ;15440;0;0;0
20230101;20230131; CI 0301; PORCINO CASQUERIA             ;45; TOLEDO              ;226429;0;0;0
20230101;20230131; CI 0301; PORCINO CASQUERIA             ;49; ZAMORA              ;3456;0;0;0
20230101;20230131; CI 0301; PORCINO CASQUERIA             ;50; ZARAGOZA            ;19711;0;0;0
20230101;20230131; CI 9901; PORCINO CONG SIN ESPECIF      ;51; NACIONAL SIN ASIGNAR;772868;0;0;0
20230101;20230131; CK 0101; POLLO                         ;5; AVILA               ;5960;2,14;2,35;1,94
20230101;20230131; CK 0101; POLLO                         ;15; LA CORUÑA           ;9452;2,14;2,35;1,94
20230101;20230131; CK 0101; POLLO                         ;27; LUGO                ;6160;2,14;2,35;1,94
20230101;20230131; CK 0101; POLLO                         ;28; MADRID              ;6480;2,14;2,35;1,94
20230101;20230131; CK 0101; POLLO                         ;32; ORENSE              ;91810;2,14;2,35;1,94
20230101;20230131; CK 0101; POLLO                         ;45; TOLEDO              ;7252;2,14;2,35;1,94
20230101;20230131; CK 0101; POLLO                         ;46; VALENCIA            ;46005;2,14;2,35;1,94
20230101;20230131; CK 0201; PAVO                          ;15; LA CORUÑA           ;5748;2,6;2,6;2,6
20230101;20230131; CK 0201; PAVO                          ;32; ORENSE              ;36130;2,6;2,6;2,6
20230101;20230131; CK 0201; PAVO                          ;45; TOLEDO              ;2568;2,6;2,6;2,6
20230101;20230131; CK 0201; PAVO                          ;46; VALENCIA            ;17155;2,6;2,6;2,6
20230101;20230131; F1 0102; AGUACATE HASS                 ;4; ALMERIA             ;402;4,5;5;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;18; GRANADA             ;270774;4,38;5,25;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;29; MALAGA              ;358439;4,39;5,25;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;35; LAS PALMAS          ;3591;4,5;5,25;1,5
20230101;20230131; F1 0102; AGUACATE HASS                 ;38; STA.CRUZ DE TENERIFE;57901;4,35;5,25;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;58; REPUBLICA DOMINICANA;17130;4,5;5,25;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;77; PERU                ;505705;4,35;5,25;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;90; MARRUECOS           ;310134;4,36;5,25;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;92; CHILE               ;158985;4,46;5,25;1
20230101;20230131; F1 0102; AGUACATE HASS                 ;95; MEJICO              ;962654;4,39;5,25;1
20230101;20230131; F1 0401; CAQUIS                        ;3; ALICANTE            ;5427;2,47;2,9;1,2
20230101;20230131; F1 0401; CAQUIS                        ;12; CASTELLON           ;3136;2,6;2,9;1,2
20230101;20230131; F1 0401; CAQUIS                        ;30; MURCIA              ;8920;2,46;2,9;1,2
20230101;20230131; F1 0401; CAQUIS                        ;46; VALENCIA            ;37831;2,46;2,9;1,2
20230101;20230131; F1 0402; CAQUI ROJO BRILLANTE          ;3; ALICANTE            ;50590;2,7;3,75;0,8
20230101;20230131; F1 0402; CAQUI ROJO BRILLANTE          ;12; CASTELLON           ;31805;3,03;3,75;0,8
20230101;20230131; F1 0402; CAQUI ROJO BRILLANTE          ;30; MURCIA              ;81599;2,64;3,75;0,8
20230101;20230131; F1 0402; CAQUI ROJO BRILLANTE          ;46; VALENCIA            ;324019;2,64;3,75;0,8
20230101;20230131; F1 0501; CASTAÑA NACIONAL              ;24; LEON                ;2252;4,25;5;3
20230101;20230131; F1 0601; CEREZAS O.V.                  ;71; ARGENTINA           ;53743;9,4;13;6
20230101;20230131; F1 0601; CEREZAS O.V.                  ;92; CHILE               ;55480;9,5;13;6
20230101;20230131; F1 0708; CIRUELAS MORADAS              ;6; BADAJOZ             ;796;1,88;3;0,75
20230101;20230131; F1 0708; CIRUELAS MORADAS              ;10; CACERES             ;1900;1,29;3;0,75
20230101;20230131; F1 0708; CIRUELAS MORADAS              ;41; SEVILLA             ;653;1;2,4;0,75
20230101;20230131; F1 0708; CIRUELAS MORADAS              ;50; ZARAGOZA            ;9372;1,58;3;0,75
20230101;20230131; F1 0708; CIRUELAS MORADAS              ;91; SUDAFRICA           ;92089;2,49;3;2,1
20230101;20230131; F1 0720; CIRUELA ANGELENO              ;6; BADAJOZ             ;1026;0,75;1,5;0,5
20230101;20230131; F1 0720; CIRUELA ANGELENO              ;10; CACERES             ;23522;0,72;1,5;0,5
20230101;20230131; F1 0720; CIRUELA ANGELENO              ;41; SEVILLA             ;12410;0,7;0,7;0,5
20230101;20230131; F1 0720; CIRUELA ANGELENO              ;50; ZARAGOZA            ;26580;0,73;1,5;0,5
20230101;20230131; F1 0720; CIRUELA ANGELENO              ;91; SUDAFRICA           ;4104;0,8;1,5;0,6
20230101;20230131; F1 0801; COCOS                         ;86; OTROS PAIS.AFRICANOS;3542;1;2,1;0,8
20230101;20230131; F1 0801; COCOS                         ;137; COSTA DE MARFIL     ;17325;1;2,1;0,8
20230101;20230131; F1 0901; CHIRIMOYAS                    ;18; GRANADA             ;350076;3,47;6;0,9
20230101;20230131; F1 0901; CHIRIMOYAS                    ;29; MALAGA              ;6567;3,45;5,5;0,9
20230101;20230131; F1 1001; DATILES                       ;3; ALICANTE            ;112;3,5;4,3;3,25
20230101;20230131; F1 1003; DATIL MEDJOUL                 ;3; ALICANTE            ;1489;9,5;10,5;6,9
20230101;20230131; F1 1201; FRESON                        ;21; HUELVA              ;2444657;2,84;5,5;0,9
20230101;20230131; F1 1201; FRESON                        ;40; SEGOVIA             ;13834;2,67;5;0,9
20230101;20230131; F1 1301; GRANADAS                      ;3; ALICANTE            ;373578;1,6;2;0,6
20230101;20230131; F1 1301; GRANADAS                      ;18; GRANADA             ;5595;1,8;1,9;0,8
20230101;20230131; F1 1301; GRANADAS                      ;30; MURCIA              ;132911;1,61;2;0,6
20230101;20230131; F1 1301; GRANADAS                      ;46; VALENCIA            ;17027;1,56;2;0,6
20230101;20230131; F1 1301; GRANADAS                      ;88; TURQUIA             ;10961;1,5;2;0,6
20230101;20230131; F1 1504; LIMON PRIMAFIORI              ;3; ALICANTE            ;478901;1;1,6;0,35
20230101;20230131; F1 1504; LIMON PRIMAFIORI              ;4; ALMERIA             ;21259;1,01;1,6;0,35
20230101;20230131; F1 1504; LIMON PRIMAFIORI              ;29; MALAGA              ;79461;1,02;1,6;0,35
20230101;20230131; F1 1504; LIMON PRIMAFIORI              ;30; MURCIA              ;2328878;1;1,6;0,35
20230101;20230131; F1 1504; LIMON PRIMAFIORI              ;46; VALENCIA            ;183021;1,01;1,6;0,35
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;3; ALICANTE            ;70391;0,96;3;0,25
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;4; ALMERIA             ;13503;0,85;2,4;0,25
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;12; CASTELLON           ;101810;1;3;0,25
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;21; HUELVA              ;73455;0,98;3;0,25
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;29; MALAGA              ;17296;0,83;3;0,25
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;30; MURCIA              ;191254;0,99;3;0,25
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;41; SEVILLA             ;61934;0,98;3;0,25
20230101;20230131; F1 1603; MANDARINAS CLEMENULES         ;46; VALENCIA            ;800374;0,99;3;0,25
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;3; ALICANTE            ;116959;1,36;2,6;0,45
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;4; ALMERIA             ;21298;1,43;2,6;0,5
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;12; CASTELLON           ;176633;1,42;2,6;0,45
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;21; HUELVA              ;101754;1,39;2,6;0,45
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;29; MALAGA              ;25760;1,44;2,6;0,45
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;30; MURCIA              ;255250;1,4;2,6;0,45
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;41; SEVILLA             ;121104;1,39;2,6;0,45
20230101;20230131; F1 1605; MANDARINAS CLEMENVILLES       ;46; VALENCIA            ;782791;1,4;2,6;0,45
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;3; ALICANTE            ;24100;1,44;2;0,4
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;4; ALMERIA             ;4518;1,32;2;0,4
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;12; CASTELLON           ;33486;1,46;2;0,4
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;21; HUELVA              ;22875;1,41;2;0,4
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;29; MALAGA              ;4463;1,47;2;0,5
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;30; MURCIA              ;59135;1,43;2;0,4
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;41; SEVILLA             ;27086;1,41;2;0,4
20230101;20230131; F1 1607; MANDARINAS HERNANDINA         ;46; VALENCIA            ;153425;1,43;2;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;3; ALICANTE            ;2338;1;1,6;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;4; ALMERIA             ;465;1;1,6;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;12; CASTELLON           ;3114;1;1,6;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;21; HUELVA              ;2383;1;1,6;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;29; MALAGA              ;459;1;1,6;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;30; MURCIA              ;6473;1;1,6;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;41; SEVILLA             ;2866;1;1,6;0,4
20230101;20230131; F1 1609; MANDARINA ORTANIQUE           ;46; VALENCIA            ;14127;1;1,6;0,4
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;3; ALICANTE            ;52253;1,41;2,5;0,08
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;4; ALMERIA             ;9496;1,64;2,5;0,08
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;12; CASTELLON           ;79329;1,46;2,5;0,08
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;21; HUELVA              ;44560;1,44;2,5;0,08
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;29; MALAGA              ;11505;1,65;2,5;0,08
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;30; MURCIA              ;111494;1,44;2,5;0,08
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;41; SEVILLA             ;54989;1,44;2,5;0,08
20230101;20230131; F1 1616; MANDARINA NADORCOTT           ;46; VALENCIA            ;325450;1,44;2,5;0,08
20230101;20230131; F1 1617; MANDARINA ORRI                ;3; ALICANTE            ;10690;2,32;3;1,2
20230101;20230131; F1 1617; MANDARINA ORRI                ;4; ALMERIA             ;1902;2,37;3;1
20230101;20230131; F1 1617; MANDARINA ORRI                ;12; CASTELLON           ;15776;2,32;3;1
20230101;20230131; F1 1617; MANDARINA ORRI                ;21; HUELVA              ;10209;2,31;3;1
20230101;20230131; F1 1617; MANDARINA ORRI                ;29; MALAGA              ;2076;2,35;3;1
20230101;20230131; F1 1617; MANDARINA ORRI                ;30; MURCIA              ;26621;2,31;3;1
20230101;20230131; F1 1617; MANDARINA ORRI                ;41; SEVILLA             ;12096;2,31;3;1
20230101;20230131; F1 1617; MANDARINA ORRI                ;46; VALENCIA            ;66637;2,31;3;1
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;8; BARCELONA           ;3090;1,25;1,9;0,8
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;17; GERONA              ;137319;1,26;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;22; HUESCA              ;114981;1,28;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;24; LEON                ;75803;1,22;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;25; LERIDA              ;939298;1,27;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;26; LA RIOJA            ;112871;1,23;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;31; NAVARRA             ;116639;1,27;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;32; ORENSE              ;73292;1,25;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;42; SORIA               ;6229;1;1,6;0,75
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;50; ZARAGOZA            ;828276;1,27;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;60; FRANCIA             ;384112;1,27;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;61; ALEMANIA            ;17982;1,17;1,9;0,75
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;62; ITALIA              ;459438;1,25;2,1;0,4
20230101;20230131; F1 1701; MANZANAS GOLDEN               ;81; AUSTRIA             ;20310;1,53;2;0,5
20230101;20230131; F1 1702; MANZANAS STARKING             ;8; BARCELONA           ;515;1,3;1,5;1,15
20230101;20230131; F1 1702; MANZANAS STARKING             ;17; GERONA              ;22886;1,26;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;22; HUESCA              ;19161;1,25;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;24; LEON                ;12636;1,26;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;25; LERIDA              ;156551;1,26;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;26; LA RIOJA            ;18813;1,25;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;31; NAVARRA             ;19439;1,25;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;32; ORENSE              ;12217;1,27;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;42; SORIA               ;1038;1,3;1,5;1,1
20230101;20230131; F1 1702; MANZANAS STARKING             ;50; ZARAGOZA            ;138044;1,26;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;60; FRANCIA             ;64019;1,26;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;61; ALEMANIA            ;2997;1,3;1,5;1,1
20230101;20230131; F1 1702; MANZANAS STARKING             ;62; ITALIA              ;76574;1,26;1,75;0,6
20230101;20230131; F1 1702; MANZANAS STARKING             ;81; AUSTRIA             ;3385;1,3;1,6;1
20230101;20230131; F1 1703; MANZANAS REINETA              ;8; BARCELONA           ;927;1,5;2;0,7
20230101;20230131; F1 1703; MANZANAS REINETA              ;17; GERONA              ;41196;1,45;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;22; HUESCA              ;34495;1,45;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;24; LEON                ;22742;1,46;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;25; LERIDA              ;281786;1,44;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;26; LA RIOJA            ;33863;1,47;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;31; NAVARRA             ;34992;1,47;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;32; ORENSE              ;21987;1,44;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;42; SORIA               ;1869;1,4;2;0,75
20230101;20230131; F1 1703; MANZANAS REINETA              ;50; ZARAGOZA            ;248481;1,44;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;60; FRANCIA             ;115235;1,44;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;61; ALEMANIA            ;5394;1,47;2;0,7
20230101;20230131; F1 1703; MANZANAS REINETA              ;62; ITALIA              ;137830;1,45;2;0,5
20230101;20230131; F1 1703; MANZANAS REINETA              ;81; AUSTRIA             ;6093;1,35;2;0,7
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;8; BARCELONA           ;412;2,2;2,85;1,5
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;17; GERONA              ;18308;1,97;3,5;0,6
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;22; HUESCA              ;15327;1,95;3,5;0,6
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;24; LEON                ;10107;1,95;3,5;0,6
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;25; LERIDA              ;125238;1,97;3,5;0,6
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;26; LA RIOJA            ;15049;1,96;3,5;0,6
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;31; NAVARRA             ;15551;1,95;3,5;0,6
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;32; ORENSE              ;9771;1,96;3,5;0,6
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;42; SORIA               ;830;2;2,85;1
20230101;20230131; F1 1705; MANZANAS VERDE DONCELLA       ;50; ZARAGOZA            ;110435;1,97;3,5;0,6
